file name,manget,kb,mb,gb
Mama 2013 1080p Blu-ray AVC DTS-HD MA 5.1 DIY-beAst.torrent,magnet:?xt=urn:btih:DCCE7ZZRVSXB7XPJR52A5ZCHSRGFZBVK,38483385.12109375,37581.430782318115
Pearl.Harbor.2001.Blu-ray.reAuthor.1080p.MPEG-2.LPCM-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:3T5KFU2P6UIKVIQTZ7PW2H5G6KW6RIEL,47889631.875,46767.21862792969
RENA_MATSUI_DIY_beAst.torrent,magnet:?xt=urn:btih:XUEXRBJHBDPEIRFRJ2G462H243UF4JLH,18737923.109375,18298.753036499023
SAGI KALEV BODY BEAST.torrent,magnet:?xt=urn:btih:7M7P6GVJLP3WYU3DNO4JQXK7NI43YGNW,30642602.0,29924.416015625
Saving Private Ryan 1998 Blu-ray JPN DIY UltraVer 1080p AVC DTSHDMA-YellowBeast@HDChina.torrent,magnet:?xt=urn:btih:OR6L7I7MVTSQRFY4YVTZWGQZQRHDMXYE,46033120.0,44954.21875
Saving Private Ryan 1998 SE Blu-ray 1080p AVC DTS-HD MA 5.1-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:5OJ3UU3UHOYL447XTZJ5EPWRE7TROI35,56882344.69824219,55549.164744377136
Saving.Private.Ryan.1998.Blu-ray.1080p.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:SQIBTEFAZLD525JYWKPEAPL6X7DTKIFR,46030737.35449219,44951.89194774628
Saving.Private.Ryan.1998.Blu-ray.JPN.DIY.UltraVer.1080p.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:T2KF4WMBGZK5R4I4JITYCHJA3HTYUULP,46030738.66503906,44951.89322757721
Seven Samurai 1954 Bluray 1080p AVC LPCM 2 0-DIY-wq561103@beAst.torrent,magnet:?xt=urn:btih:H67E5Y2G5KOLTAQFEOGG7DEK7TTNP5MP,48812681.06933594,47668.63385677338
Sex.And.Zen.1991.Blu-ray.1080p.AVC.TrueHD.7.1.DIY-biyunyao@beAst.torrent,magnet:?xt=urn:btih:C4YOESUYMIEHTOINTGZMETXDH33CTV2H,23349674.192382812,22802.41620349884
Small.Apartments.2012.1080p.Blu-ray.AVC.DTS-HD.MA.5.1 DIY-beAst.torrent,magnet:?xt=urn:btih:LU3GZXS2FR65WOYXTH3UDWOJ5R7J2IOU,37044983.49707031,36176.74169635773
Starship.Troopers.1997.Blu-ray.JPN.DIY.1080p.VC1.LPCM-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:LNURWCEW2N6BXZUCK3QDAXPJQH5YQG3J,44335586.92480469,43296.47160625458
Tekken.2010.Blu-ray.DIY.1080P.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:VAFU64OHOLTOIO3UTIHEFDROVAJ2WB2S,23280770.752929688,22735.127688407898
The Assault 2010 1080p BRA Blu-ray AVC DTS-HD MA 5.1 DIY-beAst.torrent,magnet:?xt=urn:btih:OLVFVKRNFJG37JALEETE2PKSEQTFIT64,21506745.56640625,21002.681217193604
The Tower 2012 1080p Blu-ray AVC DTS-HD MA 5.1-DIY-beAst.torrent,magnet:?xt=urn:btih:GLKCXJR4ARMQSE7D6VV67HNHELBXVEVK,22965720.459960938,22427.461386680603
The.Chronicles.of.Narnia.II.Prince.Caspian.2008.Blu-ray.JPN.DIY.1080p.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:GE3AEVJUTHZXS4SOUO2FBQOULD3MHCPN,46689589.87402344,45595.30261135101
The.Expendables.2010.Blu-ray.HK.DIY.1080p.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:TLIU3OWHHRHFNEEI5HMUDQG3FBBZFOYE,35502509.26269531,34670.41920185089
The.Expendables.2010.Blu-ray.Rus.DIY.Ver2.1080p.AVC.DTSHD-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:T7KRIWNFFMVZLPZNKWIAGCPVBNAG2MSZ,23904497.94921875,23344.236278533936
The.Expendables.2010.Rus.Blu-ray.1080p.AVC.DTSHD-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:EL4POLXFKFYZ4JEHNFYXIAOZ26JJ4VPX,23465579.98046875,22915.605449676514
The.Hangover.Part.II.2011.Blu-ray.reAuthor.1080p.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:GLDYCKGZGI26ZQ7ZEY7P2EY63EOHUU2S,27314949.881835938,26674.755743980408
The.Rock.1996.JPN.Blu-ray.DIY.1080P.AVC.LPCM-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:IPNWJA4BANO6F4MEZZLRTLCSM6LUF7SV,42594785.078125,41596.469802856445
Transformers.2.IMAX.Blu-ray.DIY.1080P.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:YRCOHX5OKIJVYJAEKOGHSJOP37UNXLL3,46382708.78515625,45295.61404800415
Transformers.2.IMAX.Revenge.of.the.Fallen.2009.Blu-ray.DIY.1080P.H264.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:D2K4PIYCLAPK3YWDOEGSAXTXTG3BVFWW,46265476.712890625,45181.12960243225
Transformers.2007.Blu-ray.DIY.Daikin.reAuthor.1080P.AVC.TrueHD-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:QPWIJ7S5WLV6BPK7DFENUZZLUUCGM5H7,46848420.96777344,45750.41110134125
Virtual.Trip.OKINAWA_YAEYAMASAKURA.2011.Blu-ray.JPN.1080i.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:FDXJV43JYUKG7X2Z66HP6CTVCKBIX7AU,39184092.935546875,38265.715757369995
Virtual.Trip.SAKURA_NOSTALGIA.2011.Blu-ray.JPN.1080i.AVC.DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:VR46AGA6WLVALOISFSQFRZFYYK5EOUOA,18906871.4453125,18463.74164581299
VT_TOKYO_TWILIGHT_FROM_THE_AIR.Blu-ray.JPN-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:PPL2Z6E6NGOPM4CYM2IU4JYWRHRQCKH6,23012270.71484375,22472.9206199646
不明身份[中字&花絮中字+高码法版视频+高码德版音轨+六区新索公映国语]2011 BluRay 1080p AVC DTS-HD MA 5.1 REDIY - beAst.torrent,magnet:?xt=urn:btih:3GYUXUM4ZWTEP7JFYKIEKNXJ3S7BPUOP,29891389.5,29190.81005859375
佐罗2佐罗传奇、黑侠梭罗Z传奇[国配简繁中字]2005 Blu-ray JPN reAuthor 1080P AVC DTSHDMA-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:LVTWEUOTRW573GLBO7EWKEY4CQL6S4BY,41791935.267578125,40812.43678474426
塞尔维亚电影[中字]2010 1080p Blu-ray AVC DTS-HD-MA 5.1 DIY-biyunyao@beAst.torrent,magnet:?xt=urn:btih:NCZWGA3CUKOU5VXUFTI7Y7OBNOGICZLU,20704718.89453125,20219.452045440674
星河舰队 [日版原盘.DIY国语音轨和简繁特效字幕]Starship.Troopers.1997.Blu-ray.JPN.DIY.1080p.VC1.LPCM-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:NGJROPCHXIVM4YY2OLV5RQU76U4UYAXT,44335440.498046875,43296.3286113739
温情橄榄球、弱点[中字]2009 Blu-ray JPN 1080p VC-1 DTSHD MA 5 1YellowBeast@beAst.torrent,magnet:?xt=urn:btih:PYLWF4EGRWFUUINVZ3CNFGBRNB3W35CR,38874781.48925781,37963.65379810333
绝世天劫世界末日 日版原盘 金三角特效字幕MTV字幕 双语字幕 大黄蜂达达花絮粤配Armageddon.1998.Blu ray.JPN.reAuthor.1080p.AVC.DTSHDMA YellowBeast@beAst.torrent,magnet:?xt=urn:btih:DK6M3LQKBA6LSKHG54EVLVYFSK3VBTKU,46764630.60058594,45668.584570884705
美国队长[3D原盘ISO 自带简繁中字]Captain.AmericaThe.First.Avenger.3D.2011.Blu-ray.1080p.AVC.DTS-HDMA7.1-beAst.torrent,magnet:?xt=urn:btih:EDUX55VLVXCKJSDLEKWUCOVV3OF2CPAI,44809536.0,43759.3125
美国队长[原盘中字 花絮中字+六区公映国语]Captain America The First Avenger 2011 Blu-ray 1080p AVC DTS-HD MA7.1 DIY-wq561103@beAst.torrent,magnet:?xt=urn:btih:X5NRL34RTPPYGMD3XJBKA6YXJGCLBED7,48005039.107421875,46879.921003341675
蝙蝠侠两部 蝙蝠侠诞生&黑暗骑士[中字DIY上译国语DTS+六区国语DD5.1+TVB粤语2.0+简体特效中字+国配中字+全汉化菜单]Blu-ray 1080p VC-1 TrueHD5.1-kadaj@beAst.torrent,magnet:?xt=urn:btih:I5KVUM4EI5HYAD6D3FXFM4WBOA6IIE2A,79490941.99414062,77627.87304115295
蝴蝶梦[双国语中字]1940 1080p Blu-ray AVC DTS-HD MA 2.0 DIY-beAst.torrent,magnet:?xt=urn:btih:QIYTFUCUOS5HSEFTY5JKSH6DFFO74MYT,48108773.873046875,46981.22448539734
黑鹰坠落、黑鹰计划[DIY国语简繁特效中字]2001 Blu-ray reAuthor 1080p MPEG2 DualTrueHD-YellowBeast@beAst.torrent,magnet:?xt=urn:btih:CQVUVVMIXBQZ44YUILWE34RGK5ZCPIFB,55584604.65136719,54281.84047985077
007 大破天幕杀机[中字]2012 BluRay 1080p AVC DTS-HD MA 5.1-CHDBits.torrent,magnet:?xt=urn:btih:PRD2M6G57N4WMBP6IGBCGLDYJHE6D4YW,47789124.638671875,46669.067029953
007 大破天幕杀机、 空降危机[DIY简繁特效中字]2012 BluRay 1080p AVC DTS-HD MA5.1-jamesyao@CHDBits.torrent,magnet:?xt=urn:btih:HLJADJNISFWT65EKNMXUIVMVXUPC65PO,47157696.0,46052.4375
007之013 八爪女、铁金刚勇破爆炸党[DIY国语简繁特效中字]1983 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:7UEWXICKFVE23VJ2PWMFGP73OARM72T7,45168702.25683594,44110.060797691345
007之1 诺博士、铁金刚勇破神秘岛、第七号情报员[DIY国语简繁特效中字]1962 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:5ANTKEBTOAA3RJZVJWM46CRODLJYW4YO,44663411.95800781,43616.613240242004
007之10 海底城[DIY国语简繁特效中字]1977 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:KD2Z7O7UNXGYJLTCMEY3XNMBXL4JVYQV,44973972.25488281,43919.894780159
007之11 太空城[DIY国语简繁特效中字]1979 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:SLHK3UMFLYNHE4WV2OHBQ2AZPOKXJY2A,45542103.21484375,44474.71017074585
007之12 最高机密、铁金刚勇破海龙帮[DIY国语简繁特效中字]1981 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:BAITZZJDBU7QNBYIMNE4X2GYJ3HHO4S6,42569734.57714844,41572.00642299652
007之12 最高机密、铁金刚勇破海龙帮、最高机密[DIY国语简繁特效中字]1981 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:XNWH4C2UEUNTD5DHNZPJH4J2PED7ZZC7,42569734.57714844,41572.00642299652
007之14 雷霆杀机、铁金刚勇战大狂魔[DIY国语简繁特效中字]1985 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:5IXWDL7SRISKCXMPS3ZM5SVJVUI7UAT3,45610526.23730469,44541.52952861786
007之16 杀人执照、铁金刚勇战杀人狂魔[DIY国语简繁特效中字]1989 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:D3T6CHVE6OQZRRMI2WK462FYJWX2K47T,45322307.57714844,44260.06599330902
007之17黄金眼[DIY国语简繁特效中字]1995 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:TJQUGYZTEJFP53LGKG4PEMDOLR2H4ZMF,45924292.83691406,44847.94222354889
007之2 来自俄罗斯的爱情、铁金刚勇破间谍网、第七号情报员续集[DIY国语简繁特效中字]1963 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:QAJRTPJVZ4ONKCBZQ5J4EJVENX7UBEQY,42363948.576171875,41371.04353141785
007之4 雷霆万钧[DIY国语简繁特效中字]1965 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:TYUQC2U3XXYLTVEAVKQZKR3RKZQGFEVR,45744536.791015625,44672.399209976196
007之5 雷霆谷[DIY国语简繁特效中字]1967 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:KUWF4SVHK3SDRP6LVCXFRKBIA2C6RUR7,47223390.142578125,46116.59193611145
007之6 女王密使[DIY国语简繁特效中字]1969 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:W6T4VZ4II2WE3T2NQ5GT2OJSNXVY6YIT,44102031.13183594,43068.38977718353
007之7 金钢钻、铁金刚勇破钻石党、金钢钻[DIY国语简繁特效中字]1971 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:HLYXEAXIKJLCHMGX3BW57CB4YMQLJZYZ,45216612.91015625,44156.84854507446
007之8 生死关头[DIY国语简繁特效中字]1973 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:KHJNAQZDA6X4GFETZSTCC55ILZTDNOWY,43677480.26074219,42653.78931713104
007之9 金枪人[DIY国语简繁特效中字]1974 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:2JFG5FTEFJMNGXOVRLCEUNBLGGC6UQS5,47131203.84375,46026.56625366211
007之皇家赌场[未剪切版  DIY国语简繁特效中字 保留PIP]2006 HK Blu-ray 1080p AVC TrueHD 5.1-HDbitss@CHDBits.torrent,magnet:?xt=urn:btih:YJAI5MMJPYTYZYHI5YCERKK6VBAZH62P,40836416.0,39879.3125
007外传 巡弋飞弹、铁金刚勇夺巡航导弹、007勇破巡航导弹[DIY国语简繁特效中字]1983 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:RQBL5UMFC2FRXKQGXX66A4GZPZXD2YFU,43669545.220703125,42646.040254592896
007系列之天幕杀机[DIY国语 简繁特效中字]2012 BluRay 1080p AVC DTS-HD MA5.1-moto@CHDBits.torrent,magnet:?xt=urn:btih:6WNVS2GBRR5YWPKU2QNSPGYY66HFM26X,47996172.03027344,46871.261748313904
007系列之择日而亡[DIY国语简繁特效中字]2002 BluRay 1080p AVC DTS-HD MA5.1-moto@CHDBits.torrent,magnet:?xt=urn:btih:4YSG7VSDTP2D6BTKDYSUIS5QOI6XEZAZ,42502923.83203125,41506.76155471802
007系列之明日帝国[DIY国语简繁特效中字]1997 BluRay 1080p AVC DTS-HD MA5.1-moto@CHDBits.torrent,magnet:?xt=urn:btih:A5CLJVBVYG4HGES55LRXHCOTW6QGIO2N,44010468.00878906,42978.97266483307
007系列之皇家赌场[DIY简繁特效中字]2006 BluRay 1080p AVC DTS-HD MA5.1-moto@CHDBits.torrent,magnet:?xt=urn:btih:N4H5NAM55OVDPRBCCNJKE2UT7P334E2J,48215018.6953125,47084.97919464111
007系列之量子危机[DIY国语简繁特效中字]2008 BluRay 1080p AVC DTS-HD MA5.1-moto@CHDBits.torrent,magnet:?xt=urn:btih:57HSSZ36DCUVXGAUKTRBKH3LLH2FOGIS,48438869.33886719,47303.58333873749
007系列之黑日危机[DIY国语简繁特效中字]1999 BluRay 1080p AVC DTS-HD MA5.1-moto@CHDBits.torrent,magnet:?xt=urn:btih:U4EDRCIIBVYKLRVNCVVMBVCZNOUTXHSV,46790277.220703125,45693.630098342896
007系列之黑日危机[DIY简繁特效中字原盘导评及花絮自带繁体中字]1999 BluRay 1080p AVC DTS-HD MA5.1-moto@CHDBits.torrent,magnet:?xt=urn:btih:PS6Z7BIH7V6TACYKU526ODFKDZAFSWVN,45984143.58886719,44906.39022350311
14.Blades.2010.BluRay.1080p.AVC.LPCM.DTS-HD.MA7.1-CHDBits.torrent,magnet:?xt=urn:btih:XFR5KXBFUOZKQTZCW7T56XWN6USBX3R4,36776203.80078125,35914.26152420044
2011年体育画报泳装秀写真3D[中字]2011 3D BluRay 1080p AVC DTS-HD MA5.1-CHDBits.torrent,magnet:?xt=urn:btih:G54IMVQFRHISK2YR4FV74SRDCWT5HKHV,12223744.0,11937.25
2012 2009 1080p BluRay AVC DTS-HDMA-Softfeng@CHDBits.torrent,magnet:?xt=urn:btih:RQEAE2T2MC7JMW7NRGWP4XI3YDFN2FU2,38844864.0,37934.4375
21.Grams.2003.1080p.Blu-ray.UK.AVC.DTS-HD.MA5.1-tnt@CHDBits.torrent,magnet:?xt=urn:btih:7ZLT3QGXK3S5N7OCTLJGYON4AMWGFED6,33648287.083984375,32859.65535545349
21玩过界、21成人鸟、醉后大学生[DIY简繁中字]2013.BluRay.1080p.AVC.DTS-HDMA5.1-KBu@CHDBits.torrent,magnet:?xt=urn:btih:LKTDSUHJR7SGNPCGWNQ7K4GGPRZGDBMN,31970247.768554688,31220.945086479187
26种死法、死亡邪典、死亡ABC[美版DIY特效简繁中字]2012 US BluRay 1080p AVC DTS-HD MA5.1-KBu@CHDBits.torrent,magnet:?xt=urn:btih:GP66FMIB7WCO72NG6DK7SO62BV42WHDA,43651026.927734375,42627.9559841156
3 Idiots  2009  Bluray  1080p AVC  DTS Team IcTv Exclusive-Softfeng@CHDBits.torrent,magnet:?xt=urn:btih:JWS2RNHMIFI74CSY7KUU4UUZV43EYNE7,41778624.0,40799.4375
3 Musketeers 2011 BluRay 1080p AVC DTS-HD MA5.1-CHDBits.torrent,magnet:?xt=urn:btih:IXEBBE6DYX5LAIL43LYNW34VULDSSXRP,21896458.013671875,21383.25977897644
3.Days.to.Kill.2014.BluRay.1080p.AVC.DTS-HD.MA5.1-loongkee@CHDBits.torrent,magnet:?xt=urn:btih:APFFUS5O2N66OSZCKTXHKEBJHJOHVR6I,41974880.11328125,40991.09386062622
300 Rise of an Empire 2014 3D BluRay 1080p AVC DTS-HD MA7.1-DIY@CHDBits.iso.torrent,magnet:?xt=urn:btih:TEDC7SKF2CE6QGSLHXGBK2HENTFFE66B,35604480.0,34770.0
47.Ronin.2013.BluRay.1080p.AVC.DTS-HD.MA5.1-loongkee@CHDBits.torrent,magnet:?xt=urn:btih:RSYSU2CMWWGOHSKQJFMUCRHRKZ5XLZGL,44111357.6953125,43077.49774932861
7.Assassins.2013.BluRay.1080p.AVC.TrueHD5.1-CHDBits.torrent,magnet:?xt=urn:btih:XW2BF47LIC5YYRUXGRKAEBZZLH4HTLHJ,23120135.748046875,22578.257566452026
72家租客[国粤语 繁简中字]2010 BluRay 1080p AVC TrueHD5.1-CHDBits.torrent,magnet:?xt=urn:btih:CU5HIVVIY7PGX66HLHQG6MZU6EO77DN6,22990372.600585938,22451.535742759705
903 id club 拉阔音乐会[简繁中字]2011 BluRay 1080i AVC DTS-HD MA5.1-CHDBits.torrent,magnet:?xt=urn:btih:Z7R2IJJCOGM5YWA4UY43A4M6AIDIIL6Y,44083517.302734375,43050.30986595154
A Bite Of China 2012 1080P Blu-ray AVC Dolby 5.1 -CHDbits.torrent,magnet:?xt=urn:btih:5755HXAOFJ5ZGYALTHJYMAVZVIVBWSN7,72868724.12792969,71160.86340618134
A Lonely Place To Die 2011 BluRay 1080p AVC DTS-HD MA5.1-CHDBits.torrent,magnet:?xt=urn:btih:DLXYWRV3VDPEI7FOV7UD2FAMVWRBPI4H,19440466.612304688,18984.830676078796
A Long Way Down 2014 BluRay 1080p AVC DTS-HD MA5.1-zgDIY@CHDBits.torrent,magnet:?xt=urn:btih:DIKZF6XNXZ2SIIXVZ7K7ZGTZBVOUIEQ2,21115440.006835938,20620.54688167572
A View to a Kill 1985 BluRay 1080p AVC DTS-HD MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:2QSAO2GTSDVMHPFNEEG734F3I2YYQ7MD,45610526.23730469,44541.52952861786
A.Million.Ways.To.Die.In.The.West.2014.BluRay.1080p.AVC.DTS-HD.MA5.1-loongkee@CHDBits.torrent,magnet:?xt=urn:btih:WUJCTCOVY4WR4C5Q3I3PNVSOQSCTRH7W,42416529.75097656,41422.39233493805
Aberdeen.2014.BluRay.1080p.AVC.TrueHD5.1-CHDBits.torrent,magnet:?xt=urn:btih:EA55KBPIHEUPVIOFNXGW3OEGQ5JJI2TD,24039617.893554688,23476.1893491745
About.Time.2013.BluRay.1080p.AVC.DTS-HD.MA5.1-CHDBits.torrent,magnet:?xt=urn:btih:JGRALZ3TSJ24SSESEGFUSLLNQ2ZPNIKE,46259172.36425781,45174.97301197052
ADIEU_MA_CONCUBINE 1993 BluRay 1080i AVC LPCM2.0-CHDBits.torrent,magnet:?xt=urn:btih:ABFRSZOX2BW2NFVIODKBANVBOUW7ACSY,36708608.599609375,35848.25058555603
Against All Odds 1984 BluRay 1080p AVC DTS-HDMA 5.1-CHDBits.torrent,magnet:?xt=urn:btih:MH2LSEAY7MC2GUKTG3SAKRM5WAG2YSM3,21194651.100585938,20697.901465415955
Alien.Bonus.BluRay.DISC5-CHDBits.torrent,magnet:?xt=urn:btih:NJZGP6OSZCA73PFOTWH6YDRTRLD645B7,48659324.13671875,47518.871227264404
Alien.Bonus.BluRay.DISC6-CHDBits.torrent,magnet:?xt=urn:btih:EUQU43IOIDFIUTEUQMA7E7AI36G3F4DC,41352094.79003906,40382.90506839752
Aliens.1986.Special.Edition.2in1.BluRay.1080p.AVC.DTS-HD.MA5.1-shhaclm@CHDBits.torrent,magnet:?xt=urn:btih:MCGPHKRVYH5D6WPGUWHLFIBPOGS7IUKE,48485665.474609375,47349.28269004822
All Cheerleaders Die 2013 Blu-ray AVC 1080p DTS-HD MA 5.1-DIY@CHDBits.torrent,magnet:?xt=urn:btih:SAPFJOBSEJVCBTHL3CIEHDOCBS6SF6HQ,22116538.899414062,21598.182518959045
Amalfi.Rewards.Of.The.Goddess.2009.JP.BluRay.1080p.AVC.LPCM.DTS-HD.MA5.1-TNT@CHDBits.torrent,magnet:?xt=urn:btih:2JXJGI3BCTNRERRW3MIVRVRUFQTRFGNK,43066030.37402344,42056.67028713226
